,X,Y,R,G,B
11474,71,114,126,123,178
11475,71,115,126,123,178
11476,71,116,126,123,178
11477,71,117,126,123,178
11478,71,118,126,123,178
11479,71,119,126,123,178
11480,71,120,148,146,208
11481,71,121,148,146,208
11482,71,122,148,146,208
11483,71,123,148,146,208
11484,71,124,148,146,208
11485,71,125,148,146,208
11486,71,126,148,146,208
11487,71,127,126,123,178
11488,71,128,126,123,178
11489,71,129,126,123,178
11490,71,130,126,123,178
11491,71,131,126,123,178
11492,71,132,126,123,178
11493,71,133,126,123,178
11494,71,134,126,123,178
11495,71,135,126,123,178
11496,71,136,126,123,178
11497,71,137,126,123,178
11498,71,138,126,123,178
11499,71,139,126,123,178
11500,71,140,126,123,178
11501,71,141,126,123,178
11502,71,142,126,123,178
11503,71,143,126,123,178
11504,71,144,126,123,178
11505,71,145,126,123,178
11506,71,146,126,123,178
11507,71,147,126,123,178
11508,71,148,126,123,178
11509,71,149,126,123,178
11510,71,150,126,123,178
11511,71,151,93,91,139
11512,71,152,93,91,139
11513,71,153,80,74,78
11514,71,154,11,10,30
11515,71,155,11,10,30
11516,71,156,93,91,139
11517,71,157,93,91,139
11518,71,158,126,123,178
11519,71,159,126,123,178
11520,72,0,47,68,86
11521,72,1,47,68,86
11522,72,2,47,68,86
11523,72,3,47,68,86
11524,72,4,47,68,86
11525,72,5,47,68,86
11526,72,6,47,68,86
11527,72,7,47,68,86
11528,72,8,101,42,35
11529,72,9,101,42,35
11530,72,10,101,42,35
11531,72,11,101,42,35
11532,72,12,190,40,19
11533,72,13,190,40,19
11534,72,14,190,40,19
11535,72,15,190,40,19
11536,72,16,190,40,19
11537,72,17,190,40,19
11538,72,18,190,40,19
11539,72,19,190,40,19
11540,72,20,190,40,19
11541,72,21,190,40,19
11542,72,22,190,40,19
11543,72,23,190,40,19
11544,72,24,190,40,19
11545,72,25,190,40,19
11546,72,26,190,40,19
11547,72,27,190,40,19
11548,72,28,190,40,19
11549,72,29,190,40,19
11550,72,30,224,168,33
11551,72,31,224,168,33
11552,72,32,224,168,33
11553,72,33,224,168,33
11554,72,34,224,168,33
11555,72,35,224,168,33
11556,72,36,224,168,33
11557,72,37,224,168,33
11558,72,38,224,168,33
11559,72,39,224,168,33
11560,72,40,224,168,33
11561,72,41,224,168,33
11562,72,42,224,168,33
11563,72,43,224,168,33
11564,72,44,224,168,33
11565,72,45,224,168,33
11566,72,46,224,168,33
11567,72,47,224,168,33
11568,72,48,224,168,33
11569,72,49,224,168,33
11570,72,50,224,168,33
11571,72,51,224,168,33
11572,72,52,224,168,33
11573,72,53,224,168,33
11574,72,54,224,168,33
11575,72,55,224,168,33
11576,72,56,224,168,33
11577,72,57,241,203,37
11578,72,58,241,203,37
11579,72,59,241,203,37
11580,72,60,241,203,37
11581,72,61,224,168,33
11582,72,62,224,168,33
11583,72,63,224,168,33
11584,72,64,146,125,96
11585,72,65,101,42,35
11586,72,66,24,28,28
11587,72,67,24,28,28
11588,72,68,24,28,28
11589,72,69,24,28,28
11590,72,70,24,28,28
11591,72,71,80,74,78
11592,72,72,156,155,208
11593,72,73,156,155,208
11594,72,74,230,226,220
11595,72,75,230,226,220
11596,72,76,230,226,220
11597,72,77,230,226,220
11598,72,78,230,226,220
11599,72,79,230,226,220
11600,72,80,156,155,208
11601,72,81,126,123,178
11602,72,82,156,155,208
11603,72,83,156,155,208
11604,72,84,156,155,208
11605,72,85,156,155,208
11606,72,86,156,155,208
11607,72,87,156,155,208
11608,72,88,156,155,208
11609,72,89,156,155,208
11610,72,90,156,155,208
11611,72,91,156,155,208
11612,72,92,156,155,208
11613,72,93,156,155,208
11614,72,94,156,155,208
11615,72,95,156,155,208
11616,72,96,156,155,208
11617,72,97,156,155,208
11618,72,98,156,155,208
11619,72,99,156,155,208
11620,72,100,156,155,208
11621,72,101,156,155,208
11622,72,102,156,155,208
11623,72,103,156,155,208
11624,72,104,126,123,178
11625,72,105,126,123,178
11626,72,106,126,123,178
11627,72,107,126,123,178
11628,72,108,126,123,178
11629,72,109,126,123,178
11630,72,110,80,74,78
11631,72,111,80,74,78
11632,72,112,126,123,178
11633,72,113,126,123,178
11634,72,114,126,123,178
11635,72,115,126,123,178
11636,72,116,126,123,178
11637,72,117,126,123,178
11638,72,118,126,123,178
11639,72,119,148,146,208
11640,72,120,126,123,178
11641,72,121,126,123,178
11642,72,122,148,146,208
11643,72,123,148,146,208
11644,72,124,126,123,178
11645,72,125,126,123,178
11646,72,126,126,123,178
11647,72,127,126,123,178
11648,72,128,126,123,178
11649,72,129,126,123,178
11650,72,130,126,123,178
11651,72,131,126,123,178
11652,72,132,126,123,178
11653,72,133,126,123,178
11654,72,134,126,123,178
11655,72,135,126,123,178
11656,72,136,126,123,178
11657,72,137,126,123,178
11658,72,138,126,123,178
11659,72,139,126,123,178
11660,72,140,126,123,178
11661,72,141,126,123,178
11662,72,142,126,123,178
11663,72,143,126,123,178
11664,72,144,126,123,178
11665,72,145,126,123,178
11666,72,146,126,123,178
11667,72,147,126,123,178
11668,72,148,126,123,178
11669,72,149,126,123,178
11670,72,150,126,123,178
11671,72,151,126,123,178
11672,72,152,126,123,178
11673,72,153,80,74,78
11674,72,154,11,10,30
11675,72,155,11,10,30
11676,72,156,80,74,78
11677,72,157,126,123,178
11678,72,158,126,123,178
11679,72,159,126,123,178
11680,73,0,47,68,86
11681,73,1,47,68,86
11682,73,2,47,68,86
11683,73,3,47,68,86
11684,73,4,47,68,86
11685,73,5,47,68,86
11686,73,6,47,68,86
11687,73,7,47,68,86
11688,73,8,101,42,35
11689,73,9,101,42,35
11690,73,10,101,42,35
11691,73,11,101,42,35
11692,73,12,190,40,19
11693,73,13,190,40,19
11694,73,14,190,40,19
11695,73,15,190,40,19
11696,73,16,190,40,19
11697,73,17,190,40,19
11698,73,18,190,40,19
11699,73,19,190,40,19
11700,73,20,190,40,19
11701,73,21,190,40,19
11702,73,22,190,40,19
11703,73,23,190,40,19
11704,73,24,190,40,19
11705,73,25,190,40,19
11706,73,26,190,40,19
11707,73,27,190,40,19
11708,73,28,190,40,19
11709,73,29,190,40,19
11710,73,30,224,168,33
11711,73,31,224,168,33
11712,73,32,224,168,33
11713,73,33,224,168,33
11714,73,34,224,168,33
11715,73,35,224,168,33
11716,73,36,224,168,33
11717,73,37,224,168,33
11718,73,38,224,168,33
11719,73,39,224,168,33
11720,73,40,224,168,33
11721,73,41,224,168,33
11722,73,42,224,168,33
11723,73,43,224,168,33
11724,73,44,224,168,33
11725,73,45,224,168,33
11726,73,46,224,168,33
11727,73,47,224,168,33
11728,73,48,224,168,33
11729,73,49,224,168,33
11730,73,50,224,168,33
11731,73,51,224,168,33
11732,73,52,224,168,33
11733,73,53,224,168,33
11734,73,54,224,168,33
11735,73,55,224,168,33
11736,73,56,241,203,37
11737,73,57,241,203,37
11738,73,58,241,203,37
11739,73,59,241,203,37
11740,73,60,241,203,37
11741,73,61,241,203,37
11742,73,62,224,168,33
11743,73,63,224,168,33
11744,73,64,224,168,33
11745,73,65,146,125,96
11746,73,66,101,42,35
11747,73,67,24,28,28
11748,73,68,24,28,28
11749,73,69,24,28,28
11750,73,70,24,28,28
11751,73,71,24,28,28
11752,73,72,71,129,183
11753,73,73,156,155,208
11754,73,74,156,155,208
11755,73,75,156,155,208
11756,73,76,156,155,208
11757,73,77,126,123,178
11758,73,78,156,155,208
11759,73,79,230,226,220
11760,73,80,156,155,208
11761,73,81,156,155,208
11762,73,82,156,155,208
11763,73,83,126,123,178
11764,73,84,126,123,178
11765,73,85,156,155,208
11766,73,86,156,155,208
11767,73,87,156,155,208
11768,73,88,156,155,208
11769,73,89,156,155,208
11770,73,90,156,155,208
11771,73,91,156,155,208
11772,73,92,156,155,208
11773,73,93,156,155,208
11774,73,94,156,155,208
11775,73,95,156,155,208
11776,73,96,156,155,208
11777,73,97,126,123,178
11778,73,98,156,155,208
11779,73,99,156,155,208
11780,73,100,126,123,178
11781,73,101,93,91,139
11782,73,102,126,123,178
11783,73,103,156,155,208
11784,73,104,156,155,208
11785,73,105,156,155,208
11786,73,106,126,123,178
11787,73,107,126,123,178
11788,73,108,126,123,178
11789,73,109,126,123,178
11790,73,110,80,74,78
11791,73,111,11,10,30
11792,73,112,24,28,28
11793,73,113,93,91,139
11794,73,114,126,123,178
11795,73,115,126,123,178
11796,73,116,126,123,178
11797,73,117,126,123,178
11798,73,118,148,146,208
11799,73,119,148,146,208
11800,73,120,126,123,178
11801,73,121,126,123,178
11802,73,122,126,123,178
11803,73,123,126,123,178
11804,73,124,126,123,178
11805,73,125,126,123,178
11806,73,126,126,123,178
11807,73,127,126,123,178
11808,73,128,126,123,178
11809,73,129,126,123,178
11810,73,130,126,123,178
11811,73,131,126,123,178
11812,73,132,126,123,178
11813,73,133,126,123,178
11814,73,134,126,123,178
11815,73,135,126,123,178
11816,73,136,126,123,178
11817,73,137,126,123,178
11818,73,138,126,123,178
11819,73,139,126,123,178
11820,73,140,126,123,178
11821,73,141,126,123,178
11822,73,142,126,123,178
11823,73,143,126,123,178
11824,73,144,126,123,178
11825,73,145,126,123,178
11826,73,146,126,123,178
11827,73,147,126,123,178
11828,73,148,126,123,178
11829,73,149,126,123,178
11830,73,150,126,123,178
11831,73,151,126,123,178
11832,73,152,93,91,139
11833,73,153,80,74,78
11834,73,154,11,10,30
11835,73,155,11,10,30
11836,73,156,11,10,30
11837,73,157,80,74,78
11838,73,158,126,123,178
11839,73,159,126,123,178
11840,74,0,47,68,86
11841,74,1,47,68,86
11842,74,2,47,68,86
11843,74,3,47,68,86
11844,74,4,47,68,86
11845,74,5,47,68,86
11846,74,6,47,68,86
11847,74,7,47,68,86
11848,74,8,101,42,35
11849,74,9,101,42,35
11850,74,10,101,42,35
11851,74,11,101,42,35
11852,74,12,190,40,19
11853,74,13,190,40,19
11854,74,14,190,40,19
11855,74,15,190,40,19
11856,74,16,190,40,19
11857,74,17,190,40,19
11858,74,18,190,40,19
11859,74,19,190,40,19
11860,74,20,190,40,19
11861,74,21,190,40,19
11862,74,22,190,40,19
11863,74,23,190,40,19
11864,74,24,190,40,19
11865,74,25,190,40,19
11866,74,26,190,40,19
11867,74,27,190,40,19
11868,74,28,190,40,19
11869,74,29,190,40,19
11870,74,30,224,168,33
11871,74,31,224,168,33
11872,74,32,224,168,33
11873,74,33,224,168,33
11874,74,34,224,168,33
11875,74,35,224,168,33
11876,74,36,224,168,33
11877,74,37,224,168,33
11878,74,38,224,168,33
11879,74,39,224,168,33
11880,74,40,224,168,33
11881,74,41,224,168,33
11882,74,42,224,168,33
11883,74,43,224,168,33
11884,74,44,224,168,33
11885,74,45,224,168,33
11886,74,46,224,168,33
11887,74,47,224,168,33
11888,74,48,224,168,33
11889,74,49,224,168,33
11890,74,50,224,168,33
11891,74,51,224,168,33
11892,74,52,224,168,33
11893,74,53,224,168,33
11894,74,54,224,168,33
11895,74,55,224,168,33
11896,74,56,241,203,37
11897,74,57,241,203,37
11898,74,58,241,203,37
11899,74,59,241,203,37
11900,74,60,241,203,37
11901,74,61,241,203,37
11902,74,62,224,168,33
11903,74,63,224,168,33
11904,74,64,224,168,33
11905,74,65,146,125,96
11906,74,66,101,42,35
11907,74,67,101,42,35
11908,74,68,24,28,28
11909,74,69,24,28,28
11910,74,70,24,28,28
11911,74,71,24,28,28
11912,74,72,24,28,28
11913,74,73,71,129,183
11914,74,74,71,129,183
11915,74,75,71,129,183
11916,74,76,71,129,183
11917,74,77,80,74,78
11918,74,78,80,74,78
11919,74,79,156,155,208
11920,74,80,230,226,220
11921,74,81,156,155,208
11922,74,82,126,123,178
11923,74,83,156,155,208
11924,74,84,126,123,178
11925,74,85,126,123,178
11926,74,86,156,155,208
11927,74,87,126,123,178
11928,74,88,156,155,208
11929,74,89,156,155,208
11930,74,90,156,155,208
11931,74,91,156,155,208
11932,74,92,156,155,208
11933,74,93,156,155,208
11934,74,94,156,155,208
11935,74,95,156,155,208
11936,74,96,156,155,208
11937,74,97,156,155,208
11938,74,98,156,155,208
11939,74,99,126,123,178
11940,74,100,80,74,78
11941,74,101,80,74,78
11942,74,102,80,74,78
11943,74,103,80,74,78
11944,74,104,126,123,178
11945,74,105,80,74,78
11946,74,106,93,91,139
11947,74,107,93,91,139
11948,74,108,11,10,30
11949,74,109,24,28,28
11950,74,110,126,123,178
11951,74,111,80,74,78
11952,74,112,11,10,30
11953,74,113,80,74,78
11954,74,114,126,123,178
11955,74,115,126,123,178
11956,74,116,126,123,178
11957,74,117,126,123,178
11958,74,118,126,123,178
11959,74,119,126,123,178
11960,74,120,126,123,178
11961,74,121,126,123,178
11962,74,122,126,123,178
11963,74,123,126,123,178
11964,74,124,126,123,178
11965,74,125,126,123,178
11966,74,126,126,123,178
11967,74,127,126,123,178
11968,74,128,126,123,178
11969,74,129,126,123,178
11970,74,130,126,123,178
11971,74,131,126,123,178
11972,74,132,126,123,178
11973,74,133,126,123,178
11974,74,134,126,123,178
11975,74,135,126,123,178
11976,74,136,126,123,178
11977,74,137,126,123,178
11978,74,138,126,123,178
11979,74,139,126,123,178
11980,74,140,126,123,178
11981,74,141,126,123,178
11982,74,142,126,123,178
11983,74,143,126,123,178
11984,74,144,126,123,178
11985,74,145,126,123,178
11986,74,146,126,123,178
11987,74,147,126,123,178
11988,74,148,126,123,178
11989,74,149,126,123,178
11990,74,150,126,123,178
11991,74,151,126,123,178
11992,74,152,126,123,178
11993,74,153,93,91,139
11994,74,154,80,74,78
11995,74,155,11,10,30
11996,74,156,11,10,30
11997,74,157,80,74,78
11998,74,158,93,91,139
11999,74,159,126,123,178
12000,75,0,47,68,86
12001,75,1,47,68,86
12002,75,2,47,68,86
12003,75,3,47,68,86
12004,75,4,47,68,86
12005,75,5,47,68,86
12006,75,6,47,68,86
12007,75,7,47,68,86
12008,75,8,101,42,35
12009,75,9,101,42,35
12010,75,10,101,42,35
12011,75,11,101,42,35
12012,75,12,190,40,19
12013,75,13,190,40,19
12014,75,14,190,40,19
12015,75,15,190,40,19
12016,75,16,190,40,19
12017,75,17,190,40,19
12018,75,18,190,40,19
12019,75,19,190,40,19
12020,75,20,190,40,19
12021,75,21,190,40,19
12022,75,22,190,40,19
12023,75,23,190,40,19
12024,75,24,190,40,19
12025,75,25,190,40,19
12026,75,26,190,40,19
12027,75,27,190,40,19
12028,75,28,190,40,19
12029,75,29,190,40,19
12030,75,30,224,168,33
12031,75,31,224,168,33
12032,75,32,224,168,33
12033,75,33,224,168,33
12034,75,34,224,168,33
12035,75,35,224,168,33
12036,75,36,224,168,33
12037,75,37,224,168,33
12038,75,38,224,168,33
12039,75,39,224,168,33
12040,75,40,224,168,33
12041,75,41,224,168,33
12042,75,42,224,168,33
12043,75,43,224,168,33
12044,75,44,224,168,33
12045,75,45,224,168,33
12046,75,46,224,168,33
12047,75,47,224,168,33
12048,75,48,224,168,33
12049,75,49,224,168,33
12050,75,50,224,168,33
12051,75,51,224,168,33
12052,75,52,224,168,33
12053,75,53,224,168,33
12054,75,54,224,168,33
12055,75,55,224,168,33
12056,75,56,241,203,37
12057,75,57,224,168,33
12058,75,58,224,168,33
12059,75,59,241,203,37
12060,75,60,224,168,33
12061,75,61,241,203,37
12062,75,62,224,168,33
12063,75,63,224,168,33
12064,75,64,224,168,33
12065,75,65,146,125,96
12066,75,66,101,42,35
12067,75,67,24,28,28
12068,75,68,24,28,28
12069,75,69,24,28,28
12070,75,70,24,28,28
12071,75,71,24,28,28
12072,75,72,24,28,28
12073,75,73,24,28,28
12074,75,74,80,74,78
12075,75,75,24,28,28
12076,75,76,24,28,28
12077,75,77,24,28,28
12078,75,78,24,28,28
12079,75,79,24,28,28
12080,75,80,230,226,220
12081,75,81,230,226,220
12082,75,82,126,123,178
12083,75,83,93,91,139
12084,75,84,156,155,208
12085,75,85,156,155,208
12086,75,86,126,123,178
12087,75,87,156,155,208
12088,75,88,156,155,208
12089,75,89,156,155,208
12090,75,90,156,155,208
12091,75,91,156,155,208
12092,75,92,156,155,208
12093,75,93,156,155,208
12094,75,94,156,155,208
12095,75,95,156,155,208
12096,75,96,126,123,178
12097,75,97,156,155,208
12098,75,98,93,91,139
12099,75,99,24,28,28
12100,75,100,24,28,28
12101,75,101,80,74,78
12102,75,102,80,74,78
12103,75,103,80,74,78
12104,75,104,80,74,78
12105,75,105,80,74,78
12106,75,106,24,28,28
12107,75,107,80,74,78
12108,75,108,80,74,78
12109,75,109,11,10,30
12110,75,110,24,28,28
12111,75,111,80,74,78
12112,75,112,11,10,30
12113,75,113,11,10,30
12114,75,114,80,74,78
12115,75,115,126,123,178
12116,75,116,126,123,178
12117,75,117,126,123,178
12118,75,118,126,123,178
12119,75,119,126,123,178
12120,75,120,126,123,178
12121,75,121,126,123,178
12122,75,122,126,123,178
12123,75,123,126,123,178
12124,75,124,126,123,178
12125,75,125,126,123,178
12126,75,126,126,123,178
12127,75,127,126,123,178
12128,75,128,126,123,178
12129,75,129,126,123,178
12130,75,130,126,123,178
12131,75,131,126,123,178
12132,75,132,126,123,178
12133,75,133,126,123,178
12134,75,134,126,123,178
12135,75,135,126,123,178
12136,75,136,126,123,178
12137,75,137,126,123,178
12138,75,138,126,123,178
12139,75,139,126,123,178
12140,75,140,126,123,178
12141,75,141,126,123,178
12142,75,142,126,123,178
12143,75,143,126,123,178
12144,75,144,126,123,178
12145,75,145,126,123,178
12146,75,146,126,123,178
12147,75,147,126,123,178
12148,75,148,126,123,178
12149,75,149,126,123,178
12150,75,150,126,123,178
12151,75,151,126,123,178
12152,75,152,126,123,178
12153,75,153,126,123,178
12154,75,154,80,74,78
12155,75,155,11,10,30
12156,75,156,11,10,30
12157,75,157,11,10,30
12158,75,158,11,10,30
12159,75,159,93,91,139
12160,76,0,47,68,86
12161,76,1,47,68,86
12162,76,2,47,68,86
12163,76,3,47,68,86
12164,76,4,47,68,86
12165,76,5,47,68,86
12166,76,6,47,68,86
12167,76,7,43,65,84
12168,76,8,43,65,84
12169,76,9,101,42,35
12170,76,10,101,42,35
12171,76,11,101,42,35
12172,76,12,101,42,35
12173,76,13,190,40,19
12174,76,14,190,40,19
12175,76,15,190,40,19
12176,76,16,190,40,19
12177,76,17,190,40,19
12178,76,18,190,40,19
12179,76,19,190,40,19
12180,76,20,190,40,19
12181,76,21,190,40,19
12182,76,22,190,40,19
12183,76,23,190,40,19
12184,76,24,190,40,19
12185,76,25,190,40,19
12186,76,26,190,40,19
12187,76,27,190,40,19
12188,76,28,190,40,19
12189,76,29,190,40,19
12190,76,30,224,168,33
12191,76,31,224,168,33
12192,76,32,224,168,33
12193,76,33,224,168,33
12194,76,34,224,168,33
12195,76,35,224,168,33
12196,76,36,224,168,33
12197,76,37,224,168,33
12198,76,38,224,168,33
12199,76,39,224,168,33
12200,76,40,224,168,33
12201,76,41,224,168,33
12202,76,42,224,168,33
12203,76,43,224,168,33
12204,76,44,224,168,33
12205,76,45,224,168,33
12206,76,46,224,168,33
12207,76,47,224,168,33
12208,76,48,224,168,33
12209,76,49,224,168,33
12210,76,50,224,168,33
12211,76,51,224,168,33
12212,76,52,224,168,33
12213,76,53,224,168,33
12214,76,54,224,168,33
12215,76,55,224,168,33
12216,76,56,224,168,33
12217,76,57,224,168,33
12218,76,58,224,168,33
12219,76,59,224,168,33
12220,76,60,224,168,33
12221,76,61,224,168,33
12222,76,62,224,168,33
12223,76,63,224,168,33
12224,76,64,146,125,96
12225,76,65,146,125,96
12226,76,66,101,42,35
12227,76,67,24,28,28
12228,76,68,24,28,28
12229,76,69,24,28,28
12230,76,70,24,28,28
12231,76,71,24,28,28
12232,76,72,24,28,28
12233,76,73,24,28,28
12234,76,74,24,28,28
12235,76,75,24,28,28
12236,76,76,24,28,28
12237,76,77,24,28,28
12238,76,78,24,28,28
12239,76,79,24,28,28
12240,76,80,80,74,78
12241,76,81,230,226,220
12242,76,82,230,226,220
12243,76,83,146,125,96
12244,76,84,146,125,96
12245,76,85,126,123,178
12246,76,86,126,123,178
12247,76,87,156,155,208
12248,76,88,156,155,208
12249,76,89,156,155,208
12250,76,90,156,155,208
12251,76,91,156,155,208
12252,76,92,156,155,208
12253,76,93,156,155,208
12254,76,94,156,155,208
12255,76,95,156,155,208
12256,76,96,126,123,178
12257,76,97,156,155,208
12258,76,98,126,123,178
12259,76,99,24,28,28
12260,76,100,24,28,28
12261,76,101,24,28,28
12262,76,102,24,28,28
12263,76,103,80,74,78
12264,76,104,80,74,78
12265,76,105,126,123,178
12266,76,106,80,74,78
12267,76,107,24,28,28
12268,76,108,80,74,78
12269,76,109,80,74,78
12270,76,110,24,28,28
12271,76,111,11,10,30
12272,76,112,24,28,28
12273,76,113,11,10,30
12274,76,114,11,10,30
12275,76,115,80,74,78
12276,76,116,126,123,178
12277,76,117,126,123,178
12278,76,118,148,146,208
12279,76,119,126,123,178
12280,76,120,126,123,178
12281,76,121,126,123,178
12282,76,122,126,123,178
12283,76,123,126,123,178
12284,76,124,126,123,178
12285,76,125,126,123,178
12286,76,126,126,123,178
12287,76,127,126,123,178
12288,76,128,126,123,178
12289,76,129,126,123,178
12290,76,130,126,123,178
12291,76,131,126,123,178
12292,76,132,126,123,178
12293,76,133,126,123,178
12294,76,134,126,123,178
12295,76,135,126,123,178
12296,76,136,126,123,178
12297,76,137,126,123,178
12298,76,138,126,123,178
12299,76,139,126,123,178
12300,76,140,126,123,178
12301,76,141,126,123,178
12302,76,142,126,123,178
12303,76,143,126,123,178
12304,76,144,126,123,178
12305,76,145,126,123,178
12306,76,146,126,123,178
12307,76,147,126,123,178
12308,76,148,126,123,178
12309,76,149,126,123,178
12310,76,150,126,123,178
12311,76,151,126,123,178
12312,76,152,126,123,178
12313,76,153,126,123,178
12314,76,154,59,126,176
12315,76,155,80,74,78
12316,76,156,11,10,30
12317,76,157,11,10,30
12318,76,158,11,10,30
12319,76,159,80,74,78
12320,77,0,47,68,86
12321,77,1,47,68,86
12322,77,2,43,65,84
12323,77,3,43,65,84
12324,77,4,43,65,84
12325,77,5,43,65,84
12326,77,6,43,65,84
12327,77,7,43,65,84
12328,77,8,43,65,84
12329,77,9,101,42,35
12330,77,10,101,42,35
12331,77,11,101,42,35
12332,77,12,101,42,35
12333,77,13,190,40,19
12334,77,14,190,40,19
12335,77,15,190,40,19
12336,77,16,190,40,19
12337,77,17,190,40,19
12338,77,18,190,40,19
12339,77,19,190,40,19
12340,77,20,190,40,19
12341,77,21,190,40,19
12342,77,22,190,40,19
12343,77,23,190,40,19
12344,77,24,190,40,19
12345,77,25,190,40,19
12346,77,26,190,40,19
12347,77,27,190,40,19
12348,77,28,190,40,19
12349,77,29,190,40,19
12350,77,30,224,168,33
12351,77,31,224,168,33
12352,77,32,224,168,33
12353,77,33,224,168,33
12354,77,34,224,168,33
12355,77,35,224,168,33
12356,77,36,224,168,33
12357,77,37,224,168,33
12358,77,38,224,168,33
12359,77,39,224,168,33
12360,77,40,224,168,33
12361,77,41,224,168,33
12362,77,42,224,168,33
12363,77,43,224,168,33
12364,77,44,224,168,33
12365,77,45,224,168,33
12366,77,46,224,168,33
12367,77,47,224,168,33
12368,77,48,224,168,33
12369,77,49,224,168,33
12370,77,50,224,168,33
12371,77,51,224,168,33
12372,77,52,224,168,33
12373,77,53,224,168,33
12374,77,54,224,168,33
12375,77,55,224,168,33
12376,77,56,224,168,33
12377,77,57,224,168,33
12378,77,58,224,168,33
12379,77,59,224,168,33
12380,77,60,224,168,33
12381,77,61,146,125,96
12382,77,62,146,125,96
12383,77,63,146,125,96
12384,77,64,101,42,35
12385,77,65,101,42,35
12386,77,66,24,28,28
12387,77,67,24,28,28
12388,77,68,24,28,28
12389,77,69,24,28,28
12390,77,70,24,28,28
12391,77,71,24,28,28
12392,77,72,24,28,28
12393,77,73,24,28,28
12394,77,74,24,28,28
12395,77,75,24,28,28
12396,77,76,24,28,28
12397,77,77,24,28,28
12398,77,78,24,28,28
12399,77,79,80,74,78
12400,77,80,24,28,28
12401,77,81,80,74,78
12402,77,82,202,175,144
12403,77,83,230,226,220
12404,77,84,202,175,144
12405,77,85,146,125,96
12406,77,86,156,155,208
12407,77,87,156,155,208
12408,77,88,156,155,208
12409,77,89,156,155,208
12410,77,90,156,155,208
12411,77,91,156,155,208
12412,77,92,156,155,208
12413,77,93,156,155,208
12414,77,94,156,155,208
12415,77,95,156,155,208
12416,77,96,156,155,208
12417,77,97,156,155,208
12418,77,98,156,155,208
12419,77,99,126,123,178
12420,77,100,80,74,78
12421,77,101,24,28,28
12422,77,102,24,28,28
12423,77,103,24,28,28
12424,77,104,80,74,78
12425,77,105,80,74,78
12426,77,106,93,91,139
12427,77,107,80,74,78
12428,77,108,24,28,28
12429,77,109,80,74,78
12430,77,110,80,74,78
12431,77,111,24,28,28
12432,77,112,24,28,28
12433,77,113,11,10,30
12434,77,114,11,10,30
12435,77,115,11,10,30
12436,77,116,24,28,28
12437,77,117,80,74,78
12438,77,118,80,74,78
12439,77,119,11,10,30
12440,77,120,80,74,78
12441,77,121,80,74,78
12442,77,122,80,74,78
12443,77,123,80,74,78
12444,77,124,80,74,78
12445,77,125,80,74,78
12446,77,126,80,74,78
12447,77,127,80,74,78
12448,77,128,80,74,78
12449,77,129,80,74,78
12450,77,130,80,74,78
12451,77,131,80,74,78
12452,77,132,80,74,78
12453,77,133,11,10,30
12454,77,134,11,10,30
12455,77,135,11,10,30
12456,77,136,80,74,78
12457,77,137,93,91,139
12458,77,138,59,126,176
12459,77,139,59,126,176
12460,77,140,59,126,176
12461,77,141,59,126,176
12462,77,142,59,126,176
12463,77,143,126,123,178
12464,77,144,126,123,178
12465,77,145,126,123,178
12466,77,146,126,123,178
12467,77,147,126,123,178
12468,77,148,126,123,178
12469,77,149,126,123,178
12470,77,150,126,123,178
12471,77,151,126,123,178
12472,77,152,126,123,178
12473,77,153,59,126,176
12474,77,154,126,123,178
12475,77,155,126,123,178
12476,77,156,59,126,176
12477,77,157,40,84,150
12478,77,158,59,126,176
12479,77,159,59,126,176
12480,78,0,43,65,84
12481,78,1,43,65,84
12482,78,2,43,65,84
12483,78,3,43,65,84
12484,78,4,43,65,84
12485,78,5,43,65,84
12486,78,6,43,65,84
12487,78,7,43,65,84
12488,78,8,43,65,84
12489,78,9,101,42,35
12490,78,10,101,42,35
12491,78,11,101,42,35
12492,78,12,101,42,35
12493,78,13,190,40,19
12494,78,14,190,40,19
12495,78,15,190,40,19
12496,78,16,190,40,19
12497,78,17,190,40,19
12498,78,18,190,40,19
12499,78,19,190,40,19
12500,78,20,190,40,19
12501,78,21,190,40,19
12502,78,22,190,40,19
12503,78,23,190,40,19
12504,78,24,190,40,19
12505,78,25,190,40,19
12506,78,26,190,40,19
12507,78,27,190,40,19
12508,78,28,190,40,19
12509,78,29,190,40,19
12510,78,30,224,168,33
12511,78,31,224,168,33
12512,78,32,224,168,33
12513,78,33,224,168,33
12514,78,34,224,168,33
12515,78,35,224,168,33
12516,78,36,224,168,33
12517,78,37,224,168,33
12518,78,38,224,168,33
12519,78,39,224,168,33
12520,78,40,224,168,33
12521,78,41,224,168,33
12522,78,42,224,168,33
12523,78,43,224,168,33
12524,78,44,224,168,33
12525,78,45,224,168,33
12526,78,46,224,168,33
12527,78,47,224,168,33
12528,78,48,224,168,33
12529,78,49,224,168,33
12530,78,50,224,168,33
12531,78,51,224,168,33
12532,78,52,224,168,33
12533,78,53,224,168,33
12534,78,54,224,168,33
12535,78,55,224,168,33
12536,78,56,224,168,33
12537,78,57,224,168,33
12538,78,58,146,125,96
12539,78,59,146,125,96
12540,78,60,101,42,35
12541,78,61,101,42,35
12542,78,62,101,42,35
12543,78,63,101,42,35
12544,78,64,24,28,28
12545,78,65,24,28,28
12546,78,66,24,28,28
12547,78,67,24,28,28
12548,78,68,24,28,28
12549,78,69,24,28,28
